patient_id,given_name,surname,street_number,address_1,phone_number,address_2,postcode_updated,state_updated,suburb_updated,dob_updated,age_final
770533,tony,mulquiney,7.0,bailes court,02 62538957,None,2088,nsw,merrimac,1940,80
348815,joshua,coulson,209.0,rubicon street,02 68754431,None,6162,wa,lilydale,1906,114
944464,rachel,manson,345.0,hooke place,03 27397207,None,2397,nsw,horsley,1921,99
477218,jordan,brock,10.0,cossington smith crescent,03 76138742,None,5000,sa,roselands,1903,117
461417,shelbey,camens,3.0,schlich street,03 14803153,colonial cvan park,2779,nsw,loomberah,1985,35
914468,angelina,franzin,44.0,discovery street,04 50761399,None,4573,qld,broken hill,1938,82
354957,daniel,smithson,9.0,guthridge crescent,08 15287190,north road,2567,nsw,east maitland,1996,24
695644,sarah,kastrappis,30.0,henty street,04 12653848,None,2077,nsw,banyo,1936,84
245364,None,white,47.0,ranken place,03 06732907,None,2800,nsw,kinross,1980,40
627340,joshua,rankine,20.0,coolibah crescent,02 37541638,None,5280,sa,view bank,1908,112
406521,juliana,mason,41.0,antill street,0,None,6025,wa,cape burney,1998,22
298910,kayla,campbell,66.0,greenvale street,02 56945557,blue hills,3167,vic,hoppers crossing,1966,54
429963,taylah,matthews,12.0,weber place,04 99985950,None,2560,nsw,geraldton,1992,28
246692,brianna,chittleborough,3.0,drake brockman drive,08 88079720,c/-cummins theatre,2594,nsw,cunningham,1936,84
130461,ethan,negent,14.0,cazaly close,07 81844659,currawonga,3163,vic,south grafton,1948,72
907182,ella,grosser,10.0,chandler street,03 36726486,cordboba park,4702,qld,thornbury,1965,55
109472,harrison,toma,35.0,newman crescent,08 06283080,None,3280,vic,beecroft,1998,22
955695,sophie,ferris,12.0,pedrail place,04 76677612,walea,3550,vic,cabramatta,1999,21
212036,luke,hilton,68.0,bamford street,04 36333360,None,2773,nsw,tyabb,1977,43
288674,liam,leane,27.0,atherton street,03 93474872,None,2590,nsw,camperdown,1965,55
387667,liam,filipovic,14.0,brownsmith crescent,08 37964104,coombie station,3802,vic,brighton,1935,85
786126,samantha,dibben,23.0,macfarland crescent,04 51832484,north doodlakine,5267,sa,noble park,1963,57
989694,ryan,nguyen,141.0,park terrace,07 58001974,mostly cedar,2322,nsw,smythes creek,1907,113
690348,andrew,ryan,20.0,mainwaring rich circuit,0,None,3020,vic,blacktown,1976,44
371223,emiily,mosman,6.0,victor place,04 07064309,warra,2163,nsw,sanctuary point,1974,46
763759,caitlin,noack,181.0,adinda street,07 95457581,waratana,2515,nsw,dungog,1969,51
422870,laura,wasley,219.0,whistler place,07 09233588,None,5007,sa,st kilda,1917,103
455050,phillip,mcclelland,20.0,port jackson circuit,08 85892248,None,5073,sa,hurstville south,1999,21
378676,chloe,matthews,88.0,hanna street,04 40084217,None,2209,nsw,hughes,1941,79
575573,tahlia,berry,20.0,mimosa close,04 68344757,None,4068,qld,miami,1970,50
143162,ryan,harrington,6.0,dumas street,02 36822556,None,3579,vic,carnegie,1921,99
373497,joshua,white,168.0,wynter place,02 14679948,kiola,5723,sa,singleton heights,1956,64
212313,macormack,rynan,80.0,ponsford place,07 35367744,camerons creek,4575,qld,burnside,1925,95
128477,emma,nguyen,60.0,britten-jones drive,08 10351592,None,4122,qld,toowong,1937,83
779930,michael,mason,0.0,o'halloran circuit,02 66729457,apmnt 203,2460,nsw,moorabbin,1908,112
186373,georgia,stanbury,69.0,sid barnes crescent,08 14979409,gunnedah research centre,2575,nsw,clarence park,1946,74
793464,dylan,nettlefood,3.0,wybalena grove,08 68969738,None,3201,vic,manunda,1922,98
818730,laurecn,shiun,19.0,antis street,02 74281808,heathfield qld,2131,nsw,warriewood,1968,52
628839,reuben,miles,33.0,macdonnell street,02 43257234,None,3911,vic,pambula south,1994,26
168359,marcus,wilkins,36.0,kalgoorlie crescent,02 50819404,toowoomba,2220,nsw,north sydney,1985,35
548096,rachel,priest,29.0,nemarang crescent,04 69088709,None,2251,nsw,eleebana,1942,78
243988,shae,clarke,260.0,harcourt street,02 26200547,None,2285,nsw,chester hill,1987,33
226150,isabella,baillie,8.0,wattle street,04 97357328,None,4306,qld,inglewood,1987,33
573919,lachlan,willmot,71.0,kett street,0,st johnof god hospital,3173,vic,cabramatta west,1936,84
796805,jasmyn,noble,7.0,hart street,08 10307634,None,3561,vic,lismore,1973,47
409780,chantelle,honeychurch,28.0,broadsmith street,04 05601971,ps 410896n,4743,qld,toowoomba,2008,12
567143,toby,miles,83.0,atherton street,03 63694486,None,4064,qld,duncraig,1942,78
916117,carla,pontifex,410.0,mccann street,07 90623841,None,2761,nsw,barton,1918,102
937566,emiily,dixon,0.0,murranji street,07 66427453,pindara medical centre,2880,nsw,hawthorn,1994,26
451060,timothy,whitters,19.0,bamford street,04 90248464,None,4034,qld,ingham,1973,47
207967,bailee,rees,194.0,None,04 57895929,None,4720,qld,ballina,1985,35
194455,olivia,millar,15.0,jackie howe crescent,03 57642587,gobongo,3182,vic,blackheath,1972,48
883123,adam,priest,156.0,flinders way,03 99934632,jingara,3123,vic,goonellabah,1976,44
561063,emma,cowell,8.0,edlington street,03 90283535,stonyrise,6401,wa,mortlake,1991,29
275405,emiily,bartel,12.0,worrall ltreet,08 28969178,iron shoe lodge,2076,nsw,moranbah,1936,84
339646,madison,shepherd,17.0,hodgson crescent,07 85350890,None,2770,nsw,nicholls,2011,9
289937,samuel,None,20.0,littler place,04 54857924,None,2594,nsw,casino,1948,72
572312,oliver,maynard,26.0,spring range road,0,regent view,4870,qld,elliott heads,1987,33
936188,matthew,nguyen,20.0,mckeown place,08 68400953,None,4034,qld,salisbury,1994,26
485007,zane,algo,79.0,hobday place,07 36795485,None,3158,vic,None,1977,43
161192,joel,hand,677.0,kingsford smith drive,08 66350636,anglican church,4059,qld,chinchilla,1989,31
291758,None,colquhoun,78.0,bokhara circuit,04 86740853,lucky corner,3418,vic,springvale south,1972,48
935165,jesse,cloudsdale,17.0,tristania street,02 65965267,None,4020,qld,camden south,1919,101
335161,thiessen,sarah,7.0,joyner place,02 48391926,None,5113,sa,tarragindi,1904,116
912425,lucy,houldsworth,18.0,kerkeri close,03 29562362,None,2087,nsw,cherrybrook,1902,118
785852,cheyenne,ferris,17.0,bandjalong crescent,03 61929231,the manor garden,7025,tas,mooloolaba,1914,106
776341,olivia,stingle,2.0,akhurst grove,07 63450245,None,4305,qld,hawks nest,1979,41
386287,None,coridas,112.0,tantangara street,04 61978940,None,3066,vic,lakemba,1945,75
815637,oliver,berry,43.0,alderman street,03 18916174,None,2444,nsw,mount evelyn,1997,23
207044,madeline,pacor,35.0,foveaux street,07 33214856,mckail,2031,nsw,northbridge,1939,81
605173,chloe,novak,31.0,berne crescent,03 97984378,currimundi garden,3173,vic,albury,1958,62
281062,william,waller,69.0,cloncurry street,07 26486547,None,2234,nsw,lower coldstream,1999,21
752694,beth,clarke,50.0,osmand street,08 91194518,kincumber nautical vlge,836,nt,port macquarie,1975,45
556104,lachlan,white,33.0,None,08 99215074,None,2905,act,punchbowl,1976,44
169351,lily,neumann,52.0,hooker street,07 41714765,None,6112,wa,mooroolbark,1979,41
590588,madeline,mitric,9.0,tytherleigh street,07 16408238,None,3444,vic,bidgeemia,1967,53
805359,madison,aldous,7.0,alfred hill drive,02 49248724,None,2153,nsw,eimeo,1978,42
334085,evangelia,tuendemann,144.0,maribyrnong avenue,03 29272520,None,5033,sa,warracknabeal,1950,70
858171,jackson,campbell,120.0,duggan street,02 44295550,baptist retirement,4500,qld,unanderra,1925,95
598095,samantha,None,96.0,erldunda circuit,04 15468609,None,4109,qld,kincumber,1963,57
170309,lawson,greenhalgh,2.0,macdowell street,03 50617118,villa 2,3939,vic,greensborough,1935,85
786093,joel,clendenning,19.0,woodgate street,04 42428924,willaroo,2767,nsw,sandy bay,1902,118
219156,iain,coleman,1445.0,watts street,04 40254697,None,2199,nsw,tannum sands,1962,58
438144,beth,leong,18.0,perry drive,02 15713093,None,3783,vic,burnside,1992,28
541848,matthew,teague,11.0,morrison street,04 19702338,hawkesbury natural health acupuncture ce,7315,tas,None,1921,99
121576,christian,clarke,55.0,cochrane crescent,08 36663578,None,3437,vic,mont albert,1963,57
627608,emma,clarke,57.0,warramoo crescent,03 42966939,None,3505,vic,gosford east,1907,113
766110,william,reid,1.0,crozier circuit,03 04706495,None,2077,nsw,lakes entrance,1992,28
727290,tiffany,loukes,31.0,leal place,0,pangani,1000,nsw,forest hill,1976,44
284535,nicholas,mccowat,3.0,brennan street,08 34449762,None,6169,wa,mill park,1989,31
126572,benjamin,jeffries,126.0,coobina place,07 74386295,centennial glen,2088,nsw,mitcham,1947,73
380092,madeleine,mckerlie,5.0,vancouver street,08 90937594,None,2065,nsw,broadmeadows,1975,45
620114,charlotte,berry,39.0,brereton street,07 10009556,locn 2042 gillingarra,2161,nsw,kempsey,1942,78
740816,ryan,gilcrist,14.0,horrocks street,04 10819231,posetto,820,nt,torquay,1917,103
794186,kyle,sherriff,5.0,jim pike avenue,02 22087371,cuthberts court,6111,wa,bossley park,1948,72
189051,matthew,white,0.0,altsoncircuit,07 93690529,None,3204,vic,north sydney,1912,108
914299,abbey,scamoni,171.0,leeper place,04 85298961,elamon cottage,2227,nsw,killawarra,1929,91
291303,harry,dundovic,1.0,kanooka street,08 03147380,fairlane estate,2782,nsw,corlette,1983,37
846716,brooke,green,269.0,noala street,07 84787499,marebone,6151,wa,hastings,1997,23
881700,amy,couzens,96.0,clive steele avenue,04 91125092,golambio cottage,3153,vic,kirrawee,1914,106
303305,richard,green,113.0,rolph place,02 99644228,None,3356,vic,campbelltown,1901,119
406822,lara,eglinton,19.0,franc place,02 74682210,launceston golf club,4556,qld,cremorne,1986,34
993993,keahley,mccarthy,75.0,goldsborough close,02 89924677,None,4129,qld,ryde,1971,49
899395,jasper,leslie,81.0,brunswick circuit,07 72628829,None,2780,nsw,glenside,1995,25
557576,caitlin,clarke,11.0,lowanna street,03 38908352,None,4101,qld,hurlstone park,1968,52
673722,thomas,procter,416.0,starling place,02 42423977,None,3093,vic,coffs harbour,1989,31
166617,alana,godfrey,21.0,newman morris circuit,0,warrawong,2444,nsw,boondall,1901,119
741857,abbey,vaccaro,39.0,banvard place,04 37710103,None,2076,nsw,bundaberg,1988,32
831672,zane,wiseman,100.0,newman morris circuit,07 06582056,None,2666,nsw,tarragindi,1944,76
983784,cheyenne,hassall,1.0,blair street,07 20437424,None,5016,sa,dysart,1968,52
966164,joseph,haymes,1.0,strong place,07 71519503,None,5089,sa,holsworthy,1920,100
610874,grace,blinman,144.0,beazley crescent,08 33641982,ainslie house,2773,nsw,harris park,1935,85
469792,None,noble,10.0,cuscaden crescent,03 00142873,None,4151,qld,burra creek,1904,116
181494,connor,schuster,71.0,perrin circuit,02 08028539,None,5037,sa,clifton creek,1904,116
844265,scott,linnell,22.0,mckinley circuit,07 10585468,elmwood,5049,sa,tweed heads,1983,37
701513,samuel,pelling,0.0,lidgett place,08 05615911,None,2318,nsw,murray bridge,1940,80
182867,oscar,nicolle,6.0,currie crescent,0,None,3072,vic,leichhardt,1989,31
268600,asha,kava,18.0,syme crescent,07 33523444,None,3940,vic,ascot vale,1986,34
879957,louise,ryan,12.0,davis street,02 44536128,halfmoon station,5045,sa,whitebridge,1998,22
965404,liam,leong,32.0,lambrigg street,08 82977129,st johns retirement village,2251,nsw,mosman,1943,77
558818,benjamin,vick,348.0,bandt place,03 46691479,spring banks,2199,nsw,kilsyth,1928,92
982693,noah,kreibig,10.0,None,08 18687472,None,2218,nsw,kalamunda,1941,79
715036,lauren,wettels,9.0,hattersley court,04 82925119,None,6024,wa,paxton,1953,67
354265,thomas,bishop,60.0,mortlock circuit,04 60753674,None,3550,vic,kirrawee,1995,25
619493,georgia,stanley,8.0,walsh place,02 08889700,None,6152,wa,belmont,1916,104
264404,max,dolan,35.0,emerton street,0,larook,3085,vic,newmarket,1939,81
753817,bella,hanna,20.0,kingscote crescent,02 15118211,lake macquarie vlge,3128,vic,brighton,1937,83
584353,madeline,dountsis,20.0,longerenong street,02 02550146,None,2756,nsw,o b flat,1917,103
364395,alana,newport,24.0,sprent street,08 54186360,None,830,nt,penguin,1941,79
985540,shana,newey,44.0,paul coe crescent,02 57081454,None,5374,sa,altona north,1911,109
782387,caleb,michelmore,43.0,wilkins street,02 91309715,None,4350,qld,edithvale,1997,23
197382,ashlie,sunderland,44.0,belmore garden,04 57337517,None,2023,nsw,bunbury,1999,21
579767,daniel,kovacic,13.0,gollan street,04 39673862,None,6111,wa,mundulla,1997,23
109583,erin,rudd,6.0,totterdell street,07 56883796,mannafields farm,2731,nsw,cairns,1950,70
674675,eliza,selth,8.0,tarlton place,03 84105889,None,4615,qld,tapping,1959,61
385248,sidonie,bollen,32.0,donaldson street,08 86538152,None,4019,qld,deagon,1948,72
636512,neneh,kaspar,18.0,bride place,03 28182668,jacklin park farmstay,2641,nsw,annandale,1921,99
947056,hannah,hilton,16.0,None,04 72063471,None,3825,vic,muchea,1961,59
549274,sarah,boyle,3.0,piddington street,08 86535688,None,2484,nsw,mannum,1967,53
990752,jackson,rees,12.0,None,07 41602248,None,5024,sa,valley view,1925,95
327444,emiily,ryan,209.0,pennefather street,02 77558125,None,3232,vic,glenwood,1971,49
440716,jordan,bonnefin,35.0,nullagine street,08 36822591,fergson lodge,2370,nsw,harris park,1963,57
971901,chris,feerii,13.0,coxen street,04 55681057,None,6169,wa,belmont,1906,114
964360,joshua,manfield,45.0,brereton street,02 36872364,None,2594,nsw,emu park,1950,70
566690,john,thorpe,20.0,griver place,08 01516341,None,3690,vic,yendon,1984,36
366285,isabelle,morrison,14.0,ellenborough street,02 10434369,None,2827,nsw,bongaree,1915,105
778710,None,vincent,6.0,therry place,04 08861243,cheshire,4216,qld,tingalpa,1908,112
568298,longo,josdph,11.0,summerland circuit,03 80782985,None,3127,vic,barmera,1990,30
957303,madison,akaula,10.0,ragless circuit,04 17732707,None,2258,nsw,ballarat,1944,76
236149,louis,harkotsikas,4.0,deasland place,02 47800381,None,6151,wa,forbes,1908,112
670303,samantha,dillworth,79.0,thompson place,04 58314336,hilltop hostel rowethorpe,5043,sa,burringbar,1957,63
271929,jordan,rafanelli,254.0,strzelecki crescent,07 70179301,None,7000,tas,williamstown,1938,82
856556,alana,mccarthy,120.0,banambila street,03 55201180,redlands,2092,nsw,wahroonga,1988,32
290912,jai,green,7.0,marqua place,04 69315278,landraff,2428,nsw,gundillion,1919,101
946334,henry,reid,10.0,werriwa crescent,07 38538649,None,4343,qld,maryborough,1945,75
105577,jayden,tregoning,66.0,banner street,08 22364555,None,2146,nsw,bayswater,1981,39
906434,isaiah,hammer,90.0,lewis luxton avenue,02 56679628,None,5341,sa,murray bridge,1988,32
150711,william,shepherd,2.0,castleton crescent,07 40198551,euroka,3186,vic,canley vale,1996,24
663739,jackson,bissett,9.0,clavert place,08 79793981,nimmie,4811,qld,invergordon,1976,44
593027,michael,stanley,163.0,alroy circuit,03 41348844,None,2263,nsw,brighton,1906,114
804463,jack,browne,16.0,fincham crescent,02 46463835,None,4507,qld,long jetty,1990,30
521863,None,lipscombe,1075.0,wolgal place,07 35545742,cherry haven,3083,vic,chinchilla,1930,90
659119,luke,reid,18.0,costello circuit,07 51014027,lasswade,2160,nsw,camden south,1945,75
349402,josephine,swayne,22.0,burrowa street,03 09199602,None,870,nt,campsie,1945,75
855664,benjamin,aspinall,21.0,mirrool street,03 33594431,None,4121,qld,banyo,1981,39
982930,darcie,prestia,50.0,bowling place,03 31176146,kilnacrott,2906,act,bundaberg,1974,46
344942,tristan,fullerton,8.0,scrivener street,08 38142006,strauss,4019,qld,yeerongpilly,1996,24
195119,amber,None,79.0,burkitt street,02 31920085,reg simpson court,3142,vic,winston hills,1971,49
953262,olivia,shepherd,6.0,jacobs street,08 16632089,unt 2,5275,sa,beecroft,1958,62
442776,georgia,hurem,7.0,hardy place,08 30007268,None,3936,vic,campsie,1904,116
923265,lauren,fernance,4.0,knox street,04 56000309,greenbank,4069,qld,warilla,1910,110
867754,ebonie,None,6.0,williamson street,07 05995242,glenoak,2066,nsw,moe,1971,49
848224,jacob,edson,7.0,buxton street,07 35968163,None,2177,nsw,tamborine,1953,67
910830,mitchell,madigan,8.0,vasey crescent,07 23987358,None,3500,vic,wangaratta,1924,96
685842,liam,marcaros,21.0,bavin street,04 33500700,kookaburra village,6014,wa,niagara park,1966,54
150755,brooke,henderson-smith,2.0,morice place,02 56230705,None,5110,sa,modbury,1932,88
253412,mitchell,green,5.0,mckillop circuit,02 08989117,None,2220,nsw,glenmore park,1996,24
951426,tegan,rawlings,8.0,goldner circuit,03 35231472,None,3953,vic,balwyn north,1929,91
688172,ebony,buhagiar,12.0,stieglitz circuit,04 19084781,tarwyn park,6532,wa,burleigh heads,1956,64
970793,hamish,dasilva,29.0,morrow street,03 31483707,None,3022,vic,monto,1990,30
641770,amber,theodore,10.0,ashburton circuit,07 80653308,None,5164,sa,laverton,1970,50
154225,april,allard,19.0,blair street,02 66100024,None,4650,qld,None,1963,57
289921,alexander,bloomfield,50.0,dods place,04 94031328,None,3040,vic,boondall,1997,23
699142,henry,ryan,282.0,narryer close,02 87315077,None,6111,wa,port macquarie,1957,63
665544,liam,boss,22.0,sulman place,08 66379588,None,2011,nsw,corowa,1915,105
340617,oliver,tiller,74.0,keverstone circuit,0,flt 10,3909,vic,loganholme,1954,66
208721,toby,vanlaatum,22.0,o'dea place,04 97255902,loc 5129,3058,vic,aitkenvale,1924,96
705398,alexandra,colquhoun,40.0,paul coe crescent,03 62054705,the avenues,2776,nsw,midway point,1934,86
213606,matthew,o'kronk,449.0,foveaux street,04 98691809,None,2750,nsw,ivanhoe east,1928,92
638938,nicole,steed,22.0,smith street,02 83046052,None,4217,qld,carrum,1953,67
277190,jinni,None,66.0,marchant circuit,02 72427285,None,4655,qld,st kilda east,1994,26
128930,alexander,mchenry,32.0,homburg street,03 68117065,None,2028,nsw,frankston,1958,62
841067,oliver,spratt,32.0,antill street,08 70255982,westport,5262,sa,pakenham,1917,103
360102,leon,moorby,2.0,towner place,04 30737983,blue hills,2756,nsw,oak park,1993,27
462544,karli,coleman,205.0,tauss place,08 05246445,None,3084,vic,keilor park,1994,26
373945,krystin,roberti,6.0,wybalena grove,04 41933974,None,6154,wa,three springs,1947,73
675648,None,clarke,2.0,jansz crescent,07 18368789,None,2280,nsw,como,1929,91
974340,andrew,crofts,169.0,treet brophys,03 70797135,None,3149,vic,seelands,1976,44
247631,None,murton,28.0,ranken place,04 48075012,None,3142,vic,burnie,1935,85
394478,maxin,stephenson,7.0,anembo street,08 91202505,None,2426,nsw,broome,1990,30
336545,carmen,elderton,50.0,nambucca street,02 32255035,None,2291,nsw,clear mountain,1908,112
113288,aimee,absell,63.0,diamond street,03 18393633,None,4870,qld,mansfield,1950,70
777758,kyle,george,3.0,hinton place,03 09544623,creston,3350,vic,woodend,1965,55
307302,angelica,morrison,16.0,albermarle place,07 30130207,None,5084,sa,brighton,1996,24
898623,brianna,calio,32.0,de lissa street,04 05871693,None,4870,qld,geraldton,1933,87
380195,tara,hoffman,4.0,maranoa street,02 41179093,None,4006,qld,turner,1948,72
161715,talia,mcgregor,42.0,roseworthy crescent,04 66141344,None,6210,wa,kendall,1947,73
110737,emiily,vincent,38.0,ironside street,08 90739097,None,3130,vic,port augusta,1939,81
